24044,22992,29662,26742,25738,26574,29284,22280,25528,23992,24494,23192,22538,23614,21906,24582,22660,27336,24100,21488,15696,16680,19236,17530,17672,16338,16020,14880,14706,15252,17250,20864,19834,21676,13164,14204,13180,12100,21818,19046,15672,18666,16498,18542,20438,18550,17094,21554,13740,16152,17516,20148,20066,19848,18548,17568,18348,19594,18038,21420,31902,27204,27280,28282,32650,31940,27852,28308,25764,26806,23444,21506,22264,21908,24548,22732,21136,23430,22628,21274,12482,15178,15582,15580,0,9590,9668,11720,9520,9762,14940,17594,16404,16990,20424,13004,13330,17416,14886,14812,24264,24316,25588,27088,25284,26592,25680,24498,25448,24202,16576,14024,18102,16280,15346,16810,13722,17304,15452,14318,18506,20222,20298,19092,16670,19156,20318,17760,16552,18494,29776,30980,32478,33694,32576,31306,30392,27260,29270,28944,19366,29832,18806,30446,31016,20806,31102,18244,30378,18522,22486,29288,20870,22942,21792,22150,18504,21064,25874,24892,28036,24774,25094,18816,19090,24712,24086,26962,21028,26902,16622,17718,16270,15342,18358,17190,14956,18778,16084,17668,14760,14818,15648,15374,21610,22194,15410,22280,19784,24352,23296,23114,21360,23130,21312,18916,22094,19528,19170,19258,15758,16460,14400,16838,14344,15582,16574,16272,19604,18178,25218,26164,28190,26330,25848,27012,28932,23238,24382,23742,17276,14978,16900,23008,21876,21870,22458,25126,17614,16562,26322,29130,29780,25364,23834,22320,28594,27816,30064,27114,13958,14374,17952,13376,22824,23118,17924,14300,18710,17288,20876,21526,23092,19972,20982,21146,19744,20862,20752,21142,23768,26024,26578,26932,25276,24940,23008,24954,22836,23472,24928,24284,39502,21688,38564,38016,23334,37974,17014,37444,14908,16448,15674,17368,16116,15800,15504,14934,19428,20540,16578,15480,17120,16764,17934,19040,13970,18186,17800,13270,28528,18252,25942,29196,28748,28480,20600,20598,16954,20072,28848,26698,26914,27250,28130,27518,28204,29056,29984,29120,25906,22360,24780,23656,25746,21300,21912,20346,21976,19486,27612,31296,31782,31964,32636,31570,28550,31956,29168,27336,16786,22710,25086,17164,21554,15434,16854,17558,17062,16330,36748,23390,28226,23350,22632,22208,38526,30828,21756,24364,29556,27600,42342,29070,41156,42682,41798,27972,40134,29682,17180,13986,19404,17470,16626,20110,15308,17602,15148,14486,25028,19218,20434,19950,18920,25690,31006,26532,25596,20798,20604,18606,13012,15036,21900,15430,20640,15946,20576,15704
24194,22778,29164,26494,26730,25998,29738,21752,25820,23820,21470,20358,20338,20966,19976,21858,20254,24104,21036,19240,13588,17896,19062,19500,19690,18324,15390,14274,13720,13588,15628,18388,16970,19226,13412,13038,13704,13012,19212,16220,16376,19994,18198,20030,22158,20460,18970,23394,14706,16488,15746,17312,17120,17042,16870,16070,16358,18522,15898,19926,28328,23420,23554,24708,28864,27958,24122,24380,21988,23152,25616,25200,25808,24140,27518,25028,23240,27048,24570,24164,10964,13304,14264,14436,9590,0,11882,12902,10190,9166,16466,18424,16558,16522,18750,14176,13244,16410,15970,16420,21320,21322,23096,24472,22828,24302,23102,21806,22988,21560,16276,15782,17042,15666,13946,15776,14912,16074,16336,14502,17234,18742,19966,21106,16006,17028,17856,18282,16372,16406,26974,27870,29642,30456,29192,28028,27450,24018,25780,26166,17070,26730,16314,27514,27852,18538,28140,16744,27376,17030,20122,26190,19218,20496,20120,20042,18878,18774,23944,22054,24958,21458,21758,16842,17142,21794,21068,24152,19158,23826,15672,15922,14138,13848,15438,14180,14122,18314,14590,16050,15782,16106,16862,16488,24264,24904,16508,24508,22394,26832,20718,20800,19098,20742,18282,17546,19260,17526,18188,18002,13606,15150,12954,15224,12784,13274,14446,14636,17616,15716,22598,23542,25228,23452,22584,24446,26076,20590,21602,21216,19678,15464,18046,23348,22462,22210,23052,25714,18488,17024,25458,28198,30048,24970,22938,21744,27626,27224,29466,25746,15162,14946,18600,14612,23804,24690,18554,16358,20054,18808,17872,20864,23190,19886,19230,19096,18264,19302,20416,18920,20992,23026,23772,23884,22302,21976,20754,22186,20026,20732,22674,21416,35654,19292,35004,34460,20514,34086,15730,33508,14726,15592,14892,16692,14276,14502,13654,12972,16988,18954,15980,14316,15480,15670,17154,18978,13340,17454,16306,11724,25374,16838,23226,26032,25890,25118,18958,22058,16132,22220,26020,24154,24566,24558,25916,25164,26036,26362,27184,26058,23122,19704,21884,20430,22936,18216,20180,18406,19730,17168,24928,28210,28792,28798,29382,28606,25900,29052,26126,24634,16848,22862,25596,18434,22076,15386,16934,17812,17898,16724,32962,20382,25366,20504,19434,19152,35186,27376,18868,21092,25872,24140,38728,25582,37652,39060,38444,24814,36608,26146,15476,14522,17916,17978,15910,18496,13796,16162,14204,14412,22398,19648,21424,20522,19872,22798,28170,23604,22816,18376,19082,16118,15466,17012,20812,18220,19032,18188,18312,18104
26558,22746,29328,27634,27164,28944,28590,22006,28160,26192,24100,23076,22360,23294,21978,24592,22152,26994,23806,21506,17742,18372,20892,19650,16618,15522,15896,14482,14366,16746,19242,20210,20484,20552,14674,15726,12438,13362,20458,18870,16634,17176,15932,18556,18622,16540,15554,19246,14164,16584,17142,20198,19894,19970,18828,17282,17942,18818,19512,20224,32812,27922,27788,29130,33056,32590,28440,28838,26334,27420,22890,21028,21846,20478,24088,21578,19702,22874,21832,20460,15152,15582,16446,16376,9668,11882,0,10036,10268,11370,16404,17736,16958,18466,22030,13970,14346,19552,15820,13930,23870,24312,25980,27380,25900,27374,26114,24262,25102,23986,18370,16120,18552,16280,15988,18068,16270,18454,17038,16876,18582,19668,19622,19366,17024,18854,21058,16166,15364,18830,29668,30910,32240,33458,32284,31102,30402,27420,29064,28684,20236,30012,19942,30398,31016,21468,31220,19818,30702,20020,22168,29642,20834,22924,23268,23850,19398,21444,25614,24524,26764,25522,25902,18536,18608,25866,23534,25870,21182,26602,17816,19908,17596,15742,19202,17618,16656,21454,15942,19716,13628,13768,14328,14198,21018,21716,14880,21188,19636,24276,22952,22770,21024,22608,21326,19170,22738,20240,19254,18810,16732,17450,14696,17650,16218,17852,18420,16812,19264,19152,24822,25582,27528,25570,25482,26476,28040,22878,24108,23270,16260,14542,16706,21872,20486,21216,20956,23924,17686,13900,27708,29710,29972,26742,25938,22536,28768,28004,30766,28336,16468,16176,17650,15234,22550,22012,17798,15026,17696,17148,22446,21000,20712,20282,21930,21810,21142,21962,22624,22604,23362,25742,26320,26318,25172,24506,22858,24012,22136,23368,24568,25426,39322,21974,38476,37814,24522,37672,18854,37254,15868,16240,16068,17590,17098,16696,16422,15872,19472,20200,16634,16038,17276,17106,18224,18768,15520,18270,17904,14400,27812,17758,25892,28920,28726,28236,19820,19310,16078,19552,29218,26882,26712,26778,28420,26988,28376,28886,30182,29060,24844,22476,24120,23120,24780,21758,22286,19970,21504,19728,27708,31244,32346,32026,32350,31504,28874,31836,29196,27524,16274,22706,24024,17602,21402,15068,17318,17398,17598,16376,36854,23570,28676,24220,23888,22112,39238,31410,23422,25300,29916,28832,41970,30724,40962,42706,41766,28942,39932,30824,16820,13630,18188,16248,17576,19290,14538,16664,15556,13376,24788,20362,21452,20464,19806,25432,30232,26098,25910,21528,19526,19734,15620,18324,21160,16538,21612,14964,21926,16470
26752,21502,28876,26238,27438,29438,27586,20180,28122,25720,23546,22104,20400,21856,20156,23606,20458,26412,22698,20370,17794,20664,23558,22086,18142,16778,15476,13666,14338,16774,20506,19660,20254,19736,13998,16486,11778,11676,19818,18718,16224,16318,16388,20014,18106,16782,15240,18606,13356,15546,16134,19992,19566,19606,18176,15710,16370,16320,18064,17114,31906,27400,27272,28494,32238,32098,27934,28548,25506,26766,23528,21230,22544,20564,24864,21958,19668,23518,22182,20496,16408,16418,17760,18258,11720,12902,10036,0,10708,12914,15598,15992,16588,19146,22600,14320,14052,19444,15238,14410,22652,23484,25436,26058,24732,26102,24792,22874,23808,22908,17302,16126,19318,17358,16280,18626,16462,18662,17614,16088,16028,17454,17940,19272,16478,16618,20506,14418,12862,17462,27040,29018,30904,31624,30762,28760,28950,24774,27390,25916,20554,29372,20292,29710,30250,21782,30556,19986,29662,20292,20864,28094,19222,22218,20182,20304,17860,21110,24842,23174,27300,26006,26448,18390,18004,26352,23708,26324,21858,26558,14730,18732,17312,15348,19506,17168,14454,19180,15712,17706,12760,14522,15774,15204,22048,22518,13776,21660,19904,23784,22792,23064,21512,22496,21516,17648,22484,17516,17778,17202,15640,19088,15176,16160,16404,17670,17910,16454,17784,18168,24606,25812,27456,25754,25154,26650,27638,23100,24146,23222,17736,14680,18260,24592,22622,24176,23656,27264,19310,14446,26998,28422,29650,26886,26648,21916,27752,26898,29772,27838,15382,14444,16918,14294,19310,20426,15758,13892,15046,15076,22312,20372,21264,19560,22666,22670,19884,20040,22582,21524,22350,24630,25572,25498,24116,23188,20502,23508,20648,21534,22966,23502,38038,20232,37118,36532,23026,36450,18754,35974,16392,17146,16880,17034,16930,14750,15834,16030,18590,20774,18710,17970,17100,17846,18134,17662,17532,18366,18332,15788,27468,18414,25674,28354,28524,27934,20572,20994,17264,21270,28566,26102,26174,26446,27590,26574,27406,28416,29388,28276,25906,22674,24336,23698,25636,22734,24338,21538,22848,21372,26720,30792,31620,31414,32074,30880,28260,31292,28596,26666,18606,24756,26774,18784,24126,15608,19584,20376,20018,17372,35898,22278,28140,24276,24006,20956,38264,30520,23180,24144,28644,26714,40916,28790,39490,41296,40416,27476,38718,28550,16350,10860,18004,16474,14870,18528,12718,15196,13632,12556,24906,21878,21164,20772,20786,25102,30322,25452,25544,20862,19018,19914,15796,18570,20272,16552,21870,13674,22330,16150
24924,22786,29796,26588,26828,27184,29058,21764,26668,24106,22762,21676,20798,21918,20508,23648,20714,25634,22126,20256,15218,17418,19694,19838,18552,17270,14246,13378,13352,14424,16318,17808,16934,18616,12572,13032,12008,11946,18704,16318,15800,18158,16426,19000,20372,18702,17134,21218,13406,15544,15304,18030,18072,17816,16782,15710,15688,17258,16794,18374,30282,25830,25880,27130,30592,29860,26342,27038,24276,25588,23480,23402,24576,22180,26070,23024,21750,25432,22470,22828,12208,14280,15054,15568,9520,10190,10268,10708,0,9874,15084,17788,17430,18526,21050,13848,13648,18282,15880,16340,22536,23054,24876,26010,24794,26044,24786,23072,24112,23082,16300,14594,17000,15314,14392,16050,15318,16612,15242,14920,16598,17058,17868,19302,15342,16388,17838,15894,14654,15786,27648,28756,30580,31606,30504,28704,28774,25206,26876,26352,18350,28604,17818,29242,29860,20026,29970,18006,29172,18558,21572,28508,19894,22176,20324,20622,18384,20512,25096,24036,26638,23956,24244,17950,17584,24008,22908,25700,20600,25304,15278,17044,14468,13788,16584,14898,14034,18270,14000,16498,14176,15276,15932,15252,22454,23078,14838,22608,20734,25296,21802,21674,19746,21428,19728,16828,20862,17322,17494,17410,15104,16466,13740,15790,14950,16076,16386,15646,17818,16686,23704,24744,26862,24690,24398,25552,27226,21626,23288,22568,17616,13290,16552,23072,21974,22218,22632,25516,17168,14752,26288,28896,30244,25880,24934,22402,28306,27810,30032,27092,14650,14268,17496,13992,22288,22950,16986,14594,18248,17052,19674,20308,21628,19758,19840,20136,19022,19656,20232,20148,21450,23796,24488,24192,22774,22394,20684,22260,20382,21252,23530,22792,37304,20450,36484,35684,22094,35552,16852,35152,14546,15844,15210,16812,15074,14608,14750,14364,18220,19950,16732,15546,16118,16190,17502,18522,14668,18044,17496,13552,26864,16046,24838,27422,27514,27070,18634,20356,15282,20030,27652,25944,25774,25624,27460,25870,26974,28218,28732,27634,23556,20452,22610,21532,23328,19958,21510,18914,20894,18514,26510,29968,30714,30800,31180,30118,27650,30512,27956,26190,17060,22858,25154,18382,22074,14854,17212,18346,17636,17010,34650,21728,27746,22280,21542,20402,37504,29812,20858,22988,27442,25842,40432,27924,39504,41052,40246,26598,38414,27880,14914,12788,16956,16582,15714,17972,13316,15618,13742,12590,23808,21148,21598,20962,20370,24492,29642,25168,24740,20304,18700,17346,15136,16860,20234,17078,19850,16426,19436,16674
25554,24628,30698,28550,27720,27210,30808,23714,27364,25482,23428,22912,22462,23592,22160,24356,22488,26422,23406,21424,15256,16456,17698,17872,17666,17032,14662,14988,14218,15280,15920,18424,17548,18720,13466,12974,13446,13132,18906,16460,17316,20000,16992,18252,21572,19762,18584,22694,15044,18002,16928,18626,18756,18298,18016,17070,17724,19434,17412,20462,30484,25942,25932,27244,30912,30014,27002,27130,25090,25890,22858,23462,24462,21856,25736,22408,21712,24770,21848,22892,11334,13364,13266,13672,9762,9166,11370,12914,9874,0,16818,20120,18532,18238,21156,15394,14516,18774,17734,17704,24076,23822,25836,27150,25632,27104,25948,24634,25456,24204,17358,15158,16992,15142,14060,15824,16080,16684,15424,15432,19020,19012,19226,20066,16314,19212,18606,18440,16646,17936,29806,30024,32124,32808,31662,29896,29958,26854,28264,29028,18054,29704,17608,30452,30894,20180,30966,18088,30046,18998,23108,29372,21648,23534,21728,21872,20506,21252,26536,25132,26598,23114,23220,18210,18218,23530,22606,25608,19816,25070,17372,17716,15588,14416,16870,15660,15778,20136,14976,18420,15780,15234,15988,15702,22338,23472,16576,23272,21394,25982,21990,21368,19582,21860,20026,18098,21490,19192,18868,18726,16114,15948,13784,16838,14514,15750,16858,16090,19502,17688,24290,24646,26446,24594,24276,25630,27876,21764,23334,22938,17710,13366,16094,20670,19828,19956,20446,23188,16328,15588,28090,30982,31436,26836,25724,23918,30334,30088,32196,28488,16004,15388,18414,15004,24328,24836,18858,16264,20914,18896,19032,19866,20698,18906,18148,18630,18878,20664,19390,19988,22842,25006,25448,25398,24086,23490,22872,23288,22390,23292,24302,23740,37584,21256,36892,36412,22826,36550,15992,35900,14986,15328,14856,17536,15314,16798,15586,14612,19312,19458,15360,14386,16556,15736,17972,18892,13834,18164,17674,13242,27840,16530,25728,28182,28022,27586,18608,19576,15436,19620,28406,26460,26546,26470,28082,26534,28274,28900,29902,28656,23260,20850,22390,21244,22576,19786,20796,18532,19794,18292,27410,31072,31390,31310,31900,30696,28456,31222,28866,27332,15822,21092,23122,17808,20184,15624,15314,15798,15748,17294,35096,22650,28236,22286,21916,21624,38080,29998,21282,23400,27870,26880,41404,28672,40432,41868,41232,27080,39462,28888,14664,14974,16630,15598,17546,17748,14352,15882,14898,13210,23102,20612,22202,21394,20094,24170,29558,25096,24534,19820,18808,17460,15230,16766,20588,17330,19780,17500,19368,1796221866,20184,27594,23296,23358,25836,26986,20126,22840,23738,27432,24558,22244,24620,21262,26112,23006,29726,26048,22126,20108,21332,24684,23460,21832,20648,19438,18188,18776,19002,22884,24368,24204,25562,14686,19620,17090,13656,25580,23154,15928,18716,16942,18892,19402,18438,16116,20772,12650,14584,20094,24398,24474,24192,21784,19920,19666,18986,19426,22434,34904,30518,30466,31218,35880,35150,30692,31332,28206,29130,21198,22594,22174,19498,22708,20570,18900,22160,21120,20586,19586,21264,21320,22332,14940,16466,16404,15598,15084,16818,0,15746,16894,17676,20760,13060,14364,16578,14342,16594,26258,26962,28168,29380,27490,29266,27460,26222,27272,26644,17986,13704,22384,20296,18976,21694,16092,21074,16332,15124,17198,19730,19198,18118,19448,17456,19274,17906,17428,18296,29818,33458,35124,36244,35224,33824,32980,28690,32092,28500,23894,31630,22930,31894,32916,25286,32826,22372,32956,22052,22962,30660,21488,23588,18926,20132,15718,23212,27530,25902,31858,29194,30002,23114,22868,28806,28016,30496,24946,31426,15976,17008,19700,19646,22570,20878,16084,16532,19424,16342,15040,17408,18432,17676,19014,18032,15962,18614,16208,20658,27796,26596,24608,27132,25754,21032,26834,19772,21418,21272,18154,22504,18686,17144,18200,19674,18740,19464,21684,20758,28788,30090,31784,30064,29160,30588,32144,26520,28108,27758,20928,19094,21322,28632,27446,27598,27924,30526,22648,20944,24604,26354,26530,23730,23558,22896,27330,25104,26298,26050,14126,13604,18488,14238,20616,21960,16864,13468,17226,17842,26024,27124,28216,25624,27488,27906,24034,24588,24202,24884,25752,27812,28954,29186,26980,26522,22976,27076,23616,23914,28702,26090,42732,25082,42498,41516,26054,41562,22010,40596,18312,20638,20376,19880,19210,17102,17274,18226,22168,23146,20648,20472,20172,19616,21210,19426,19040,20530,20978,18304,30524,22208,28670,30740,31254,30054,24932,23310,21790,22360,31524,30440,30488,31426,30936,31542,30902,32516,32592,31716,29918,26436,29530,26764,30058,26466,27812,26090,27518,24924,29780,33610,34542,34548,35238,34548,31144,35644,31502,29412,22180,28092,30580,21612,26582,19152,22380,22888,22244,20338,40044,26660,30596,26070,25910,25238,40254,32916,24654,27696,32656,29346,44180,30852,43240,44962,43724,31072,41786,31662,21674,16424,23190,21736,16904,25014,19230,21780,17784,18952,29946,21560,19744,20986,21364,30546,35304,31062,29924,25182,23754,21848,14584,14320,25578,14414,24128,16182,23926,14330
25940,18908,27016,21754,26608,30004,25628,16554,26634,23954,22370,19164,17750,18256,17388,20236,19880,23846,20790,18682,20842,26128,30052,28418,24884,23570,21744,17410,18910,19024,26540,24392,25188,25426,19762,23556,18304,17028,25648,24054,19226,19334,19674,23296,21706,21970,19970,21796,15570,17118,19262,21444,20476,21410,19042,18190,17606,18042,20940,19470,29834,25596,25984,26328,30656,30284,24936,26720,22628,23790,29560,25142,24550,26770,29232,27724,25036,27762,28156,24658,22928,21638,23260,24444,17594,18424,17736,15992,17788,20120,15746,0,11036,15950,19318,14046,15312,15910,11260,14446,19582,20788,21432,22594,21804,22116,19958,19634,20698,20680,20528,21218,25312,22680,20212,24352,20400,23212,23480,21396,16736,20798,21856,22420,19520,17402,23448,18082,17774,19708,22920,26892,28056,29298,28332,27786,26388,22256,25730,22296,22392,25620,21408,25568,25986,23214,26694,20388,27438,20104,18154,25360,17530,18998,22672,22300,17546,20462,22722,20132,26876,27232,27592,20506,20488,26914,23818,25608,24192,27862,16906,20810,21058,20158,22760,20322,17698,19154,19958,19386,16284,18472,19570,19152,25620,24960,16904,25156,21796,25348,25424,26630,25224,25058,24502,22332,24180,21316,22934,23316,15802,24076,19052,18114,17434,18200,16542,16918,16474,17912,24580,27652,28120,27608,24854,28618,25918,24476,23940,23602,26146,22294,26476,32292,30574,31410,31004,34026,28070,21438,22066,22560,26818,24008,21998,17248,22456,21174,24128,22450,18102,17994,19766,18556,19458,23164,16936,18602,18768,17408,24436,26400,29032,23804,28692,27762,23422,21776,28582,23310,21888,24070,25170,26638,24192,23300,18216,24116,18772,19954,22924,21412,37428,20302,37128,35952,21222,36138,23018,35910,17784,20142,19926,17204,18326,15502,16640,17274,18330,20808,23310,22930,19850,21456,20540,20624,21794,22030,21124,19376,25078,22282,23890,25204,26658,25192,24964,26582,22624,26964,25622,25796,25288,27524,25830,28456,24596,27432,26122,25836,30620,26400,28822,27630,31036,26834,29516,27386,27456,26208,23998,27540,28836,28808,29244,28750,25578,30224,25842,23902,26120,32220,34514,24578,31100,20792,26424,26974,27594,21716,35964,23220,25164,26388,25148,22286,34288,27604,25202,25838,27624,24498,37684,25712,36580,38140,37298,25804,34910,26330,22396,15626,23586,22832,15188,23872,17898,20346,16860,18652,25318,19646,18346,18270,18608,25498,29292,26596,24816,20556,21604,21860,19456,21046,23880,21640,24124,18768,24480,19644
27148,20936,29294,24768,28182,31026,28874,19692,27934,25662,20434,18656,18728,19194,18346,18500,20504,21550,19854,18660,18180,23474,26624,25142,23638,22686,19002,16634,17280,16264,24698,22260,22772,23416,19832,22740,18074,17298,23612,21740,20236,21704,20702,24384,24054,23960,21826,24628,16392,18700,19250,19456,18078,18990,19038,18548,18372,19950,21812,20734,27858,23180,23602,24014,28458,28016,22990,24266,21818,21876,29586,26688,25878,27306,29714,28090,25694,29122,28436,25974,21338,18584,19870,20768,16404,16558,16958,16588,17430,18532,16894,11036,0,11670,15332,12416,14622,13056,11122,14230,18780,19738,20096,21372,20572,21248,19236,18494,19802,19228,19150,21048,21706,19486,16972,20584,19604,19722,22570,20638,18744,22742,23808,24206,20118,19296,24606,19692,19148,20698,25194,25852,26918,28150,26852,26792,24950,22206,24274,24954,19794,23190,18548,23522,24390,20492,24622,17972,24716,17788,17974,22958,18158,17738,23696,23184,18328,18586,20914,18798,25060,24106,24208,17488,17670,23616,22242,23664,22350,25408,18250,21690,20594,19280,20616,19560,18386,21124,19214,21262,17618,17918,18470,18980,26440,26192,18014,26064,23092,26896,22340,23316,22538,22164,20906,21802,20808,21574,22956,23186,14982,20466,16374,18816,15318,15660,15708,14774,17006,16008,21876,25006,25372,24590,22672,25396,24246,21556,21204,21146,26534,22244,25644,30406,28944,29056,28976,31280,27052,21982,23494,24496,29270,25324,21622,17212,23792,23338,26244,22574,18264,17950,20700,18582,22798,25586,19080,18738,21164,19158,22748,24598,28608,21984,25916,25076,21482,21824,28038,21714,19684,21940,22846,24296,21846,21402,19242,22422,18640,18888,21584,20054,35408,18478,34678,33836,19762,33728,20440,33270,17644,19694,18812,18378,16138,14874,13896,14766,15942,21338,20082,19996,18790,21020,19862,21546,18498,22116,19972,17414,22686,20732,21466,23198,23896,22496,22392,26762,20448,26700,23248,22482,22358,24176,22918,24930,22274,24392,23728,23466,27358,23568,25930,24316,27878,23308,25700,24284,24154,22596,22812,25258,26052,26004,27122,26440,23040,26892,23694,22538,22380,28612,31208,21100,27832,17812,22786,23710,24110,18168,33088,20954,23188,23450,22562,20700,32364,25484,22470,22766,25620,23706,35988,24598,34616,36456,35586,24350,33396,25622,19798,16228,21310,21452,15918,21518,17880,18794,16864,18448,22692,17976,19492,20014,19218,22554,27068,23016,21852,17940,20264,19036,19136,21456,21662,21868,20972,19400,21128,20300
25326,22010,30402,27058,27064,29974,29706,21512,26278,24166,20414,20086,20032,20592,19354,18866,21040,21366,20788,19426,16706,22692,25272,24106,24584,23932,18904,18022,17812,15356,23168,22364,21866,23440,20148,21542,18976,18224,23302,20888,21608,24530,23218,26050,26756,25120,23028,27026,18686,21022,19724,20954,19712,19464,19728,19396,19448,21258,21600,22614,26744,22476,22058,22790,27560,26748,22228,23164,23156,21818,28968,29318,28400,27630,30000,28310,26714,30640,28474,28806,19946,17378,17844,18966,16990,16522,18466,19146,18526,18238,17676,15950,11670,0,10490,14002,14902,11570,13010,16974,20834,20772,20892,22800,21966,22658,21128,20684,20638,20738,19440,20438,20312,18492,16418,18940,19538,18232,20680,19652,20600,25240,26444,26904,22442,20444,24402,21656,20668,21502,27756,26230,27350,28338,26966,26716,25364,24378,24868,27282,18034,22918,16928,23140,24348,18866,24432,15838,23562,15718,18714,21498,19554,17428,23796,24232,18794,18100,20010,18388,24094,21402,21936,16386,16760,21032,21250,22736,20392,23658,19782,21408,20672,19796,20200,20586,19286,22664,20634,22088,20718,19934,20284,21594,28248,28010,21040,27792,25142,29724,21302,21044,20944,20610,18610,20866,19062,21520,22480,22802,15650,18002,16410,19448,14304,15078,15058,13740,18540,15644,20694,23534,23928,23078,20862,23578,23700,20076,20120,19850,27950,24210,26234,30224,29170,28680,28572,29658,26670,23266,22948,25182,29624,24768,20226,19348,24396,24320,26780,22496,19576,19366,22752,20356,26602,29332,22068,20384,24276,22184,20830,24822,29528,22064,24442,23836,20194,23400,27390,20558,19626,20842,21744,23000,20734,20402,20632,22678,19726,20004,21732,19822,33986,18908,33690,32888,19738,32662,19978,31896,18314,20386,19336,20116,15630,15350,13192,14416,15114,21746,17984,18436,19156,20358,20230,22274,16334,22134,20116,16126,20944,20642,19400,21576,21760,20586,21192,27080,19368,26586,23046,21738,22054,23432,22720,23976,22962,24106,24298,23446,25544,21732,24658,22514,25854,20678,22520,22168,21834,19736,22930,24550,24986,25166,26200,25426,21998,26406,22806,22962,20566,26930,29242,20854,26108,17978,20388,21710,22092,18028,31218,21664,21156,21460,21226,21354,30588,23106,20968,20960,24956,24662,35388,25466,34302,35580,34824,24548,32532,26484,19898,18306,20934,23254,18376,20696,19162,19396,18138,19912,21164,18290,19580,21780,19782,21032,25636,21186,20604,16694,20746,17730,19198,21424,21890,21370,20766,20950,19456,20914
26394,24826,33252,29950,29128,30818,33294,24442,27972,25424,22108,22044,22466,22692,21770,20532,23294,21444,22426,21946,17718,24236,26058,25806,27662,26892,20768,20638,20296,17240,24078,23814,22768,24744,22314,22780,22248,20960,24468,22446,24234,27678,26900,28792,30214,28570,26648,30540,21540,23748,21740,22312,21584,20896,21444,21602,21404,24052,22714,24962,24518,22058,20972,21198,25824,24922,21644,22484,23608,22200,31652,33172,32128,30870,32828,31472,30358,33878,31466,32852,21316,18212,18618,19020,20424,18750,22030,22600,21050,21156,20760,19318,15332,10490,0,17232,17674,12996,16514,20824,22268,21340,21448,22028,21422,22610,21836,22124,21426,21800,21648,23332,20306,19766,17656,18586,21884,18860,22788,21542,22554,27118,29370,29878,24856,22020,25666,24432,23578,22768,29738,26248,26340,27700,26784,26992,25802,26534,26332,29472,19014,21250,17560,21716,23144,17664,22544,16388,21368,15934,21074,20052,21972,19906,24624,25004,21108,20146,21944,20236,24308,20362,20794,17130,17952,19670,22878,23286,21636,23694,21954,22404,21504,21658,21020,21422,21018,23724,22380,23724,24152,23512,23918,25318,31378,31202,24618,30804,28282,33022,21184,20626,21342,20298,17706,22740,18010,23100,24256,25086,17644,18488,18724,21882,16258,16636,16500,15782,21642,18038,20322,23210,23520,22084,19988,23122,23416,19852,19638,19818,30412,26520,28546,31830,31296,30152,31022,31164,28552,26102,24620,27520,32498,26924,21804,22656,26964,27142,29246,24032,22102,22332,25596,23258,29690,32874,25402,23576,27764,25526,21196,26374,31774,22964,25200,24778,20752,25428,28990,21492,21532,20204,21200,22568,20698,21424,23158,24622,22190,22564,21780,20288,32212,19866,31804,31352,20488,30798,21342,29718,21040,23306,21674,23718,17508,17956,15302,16488,17378,24534,20114,20210,21838,22498,23096,25372,18158,24494,22798,18542,19938,22354,18334,20300,20672,19572,21664,30430,21428,29764,21604,20606,20888,22162,21422,22854,21892,22966,22674,21938,24558,20894,23656,21354,25190,19676,21604,22530,22062,19128,24454,22684,23008,23334,24648,24036,21684,24834,23390,24266,22666,26966,30216,22916,26334,20878,21772,23332,23816,20620,28418,22798,20358,21586,21402,22346,27534,20342,21120,19826,25176,25060,33836,25886,32622,33896,33198,25322,31384,26688,21876,21350,22610,26216,20782,21472,21776,21872,20632,22942,20944,21630,22456,25396,23326,20374,24762,20300,19374,18054,23420,18554,21824,23346,22456,24342,19740,24470,18092,24190
